URL,DESCRIPTION,IMAGE,IGNORED
http://www.taste.com.au/recipes/10802/recipe,,,ignored
http://www.taste.com.au/recipes/10803/recipe,,,ignored
http://www.taste.com.au/recipes/10804/recipe,,,
http://www.taste.com.au/recipes/10807/recipe,,,ignored
http://www.taste.com.au/recipes/10808/recipe,,,
http://www.taste.com.au/recipes/10810/recipe,,,ignored
http://www.taste.com.au/recipes/10813/recipe,,,
http://www.taste.com.au/recipes/10814/recipe,,,
http://www.taste.com.au/recipes/10815/recipe,,,
http://www.taste.com.au/recipes/10816/recipe,,,
http://www.taste.com.au/recipes/10819/recipe,,,
http://www.taste.com.au/recipes/10820/recipe,,,ignored
http://www.taste.com.au/recipes/10823/recipe,,,ignored
http://www.taste.com.au/recipes/10825/recipe,,,
http://www.taste.com.au/recipes/10828/recipe,,,
http://www.taste.com.au/recipes/10829/recipe,,,ignored
http://www.taste.com.au/recipes/10830/recipe,,,ignored
http://www.taste.com.au/recipes/10832/recipe,,,ignored
http://www.taste.com.au/recipes/10833/recipe,,,
http://www.taste.com.au/recipes/10836/recipe,,,ignored
http://www.taste.com.au/recipes/10837/recipe,,,
http://www.taste.com.au/recipes/10839/recipe,,,
http://www.taste.com.au/recipes/10842/recipe,,,
http://www.taste.com.au/recipes/10843/recipe,,,
http://www.taste.com.au/recipes/10845/recipe,,,ignored
http://www.taste.com.au/recipes/10846/recipe,,,
http://www.taste.com.au/recipes/10849/recipe,,,ignored
http://www.taste.com.au/recipes/10850/recipe,,,
http://www.taste.com.au/recipes/10851/recipe,,,
http://www.taste.com.au/recipes/10852/recipe,,,
http://www.taste.com.au/recipes/10853/recipe,,,
http://www.taste.com.au/recipes/10855/recipe,,,
http://www.taste.com.au/recipes/10856/recipe,,,
http://www.taste.com.au/recipes/10860/recipe,,,
http://www.taste.com.au/recipes/10862/recipe,,,ignored
http://www.taste.com.au/recipes/10863/recipe,,,ignored
http://www.taste.com.au/recipes/10865/recipe,,,ignored
http://www.taste.com.au/recipes/10867/recipe,,,
http://www.taste.com.au/recipes/10869/recipe,,,
http://www.taste.com.au/recipes/10870/recipe,,,ignored
http://www.taste.com.au/recipes/10872/recipe,,,
http://www.taste.com.au/recipes/10874/recipe,,,
http://www.taste.com.au/recipes/10875/recipe,,,
http://www.taste.com.au/recipes/10879/recipe,,,
http://www.taste.com.au/recipes/10882/recipe,,,
http://www.taste.com.au/recipes/10883/recipe,,,
http://www.taste.com.au/recipes/10884/recipe,,,ignored
http://www.taste.com.au/recipes/10886/recipe,,,ignored
http://www.taste.com.au/recipes/10888/recipe,,,
http://www.taste.com.au/recipes/10889/recipe,,,ignored
http://www.taste.com.au/recipes/10890/recipe,,,ignored
http://www.taste.com.au/recipes/10892/recipe,,,
http://www.taste.com.au/recipes/10893/recipe,,,
http://www.taste.com.au/recipes/10895/recipe,,,
http://www.taste.com.au/recipes/10896/recipe,,,
http://www.taste.com.au/recipes/10898/recipe,,,
http://www.taste.com.au/recipes/10900/recipe,,,ignored
http://www.taste.com.au/recipes/10901/recipe,Turn potatoes into gourmet fare with this simple yet stunning side dish.,http://www.taste.com.au/images/recipes/agt/1998/11/10901_l.jpg,
http://www.taste.com.au/recipes/10903/recipe,,,
http://www.taste.com.au/recipes/10904/recipe,,,
http://www.taste.com.au/recipes/10905/recipe,,,ignored
http://www.taste.com.au/recipes/10906/recipe,,,
http://www.taste.com.au/recipes/10907/recipe,,,
http://www.taste.com.au/recipes/10908/recipe,,,ignored
http://www.taste.com.au/recipes/10909/recipe,,,ignored
http://www.taste.com.au/recipes/10910/recipe,,,ignored
http://www.taste.com.au/recipes/10912/recipe,,,
http://www.taste.com.au/recipes/10913/recipe,,,
http://www.taste.com.au/recipes/10916/recipe,,,ignored
http://www.taste.com.au/recipes/10917/recipe,,,
http://www.taste.com.au/recipes/10919/recipe,,,
http://www.taste.com.au/recipes/10920/recipe,,,ignored
http://www.taste.com.au/recipes/10922/recipe,,,
http://www.taste.com.au/recipes/10923/recipe,,,ignored
http://www.taste.com.au/recipes/10924/recipe,,,
http://www.taste.com.au/recipes/10926/recipe,,,ignored
http://www.taste.com.au/recipes/10927/recipe,,,ignored
http://www.taste.com.au/recipes/10928/recipe,,,ignored
http://www.taste.com.au/recipes/10929/recipe,,,
http://www.taste.com.au/recipes/10931/recipe,,,ignored
http://www.taste.com.au/recipes/10932/recipe,,,ignored
http://www.taste.com.au/recipes/10933/recipe,,,ignored
http://www.taste.com.au/recipes/10934/recipe,,,
http://www.taste.com.au/recipes/10937/recipe,,,
http://www.taste.com.au/recipes/10940/recipe,,,ignored
http://www.taste.com.au/recipes/10943/recipe,,,ignored
http://www.taste.com.au/recipes/10944/recipe,,,
http://www.taste.com.au/recipes/10946/recipe,,,
http://www.taste.com.au/recipes/10948/recipe,,,
http://www.taste.com.au/recipes/10949/recipe,,,
http://www.taste.com.au/recipes/10951/recipe,,,ignored
http://www.taste.com.au/recipes/10956/recipe,,,
http://www.taste.com.au/recipes/10959/recipe,,,
http://www.taste.com.au/recipes/10961/recipe,,,ignored
http://www.taste.com.au/recipes/10962/recipe,,,
http://www.taste.com.au/recipes/10966/recipe,,,
http://www.taste.com.au/recipes/10970/recipe,,,
http://www.taste.com.au/recipes/10973/recipe,,,
http://www.taste.com.au/recipes/10974/recipe,,,
http://www.taste.com.au/recipes/10975/recipe,,,
http://www.taste.com.au/recipes/10976/recipe,,,ignored
http://www.taste.com.au/recipes/10978/recipe,,,
http://www.taste.com.au/recipes/10980/recipe,,,
http://www.taste.com.au/recipes/10983/recipe,,,
http://www.taste.com.au/recipes/10985/recipe,,,ignored
http://www.taste.com.au/recipes/10989/recipe,,,ignored
http://www.taste.com.au/recipes/10992/recipe,,,
http://www.taste.com.au/recipes/10994/recipe,,,
http://www.taste.com.au/recipes/10995/recipe,,,ignored
http://www.taste.com.au/recipes/10996/recipe,,,
http://www.taste.com.au/recipes/10998/recipe,,,
http://www.taste.com.au/recipes/10999/recipe,,,
http://www.taste.com.au/recipes/11001/recipe,,,ignored
http://www.taste.com.au/recipes/11002/recipe,,,
http://www.taste.com.au/recipes/11003/recipe,,,ignored
http://www.taste.com.au/recipes/11004/recipe,,,
http://www.taste.com.au/recipes/11005/recipe,,,ignored
http://www.taste.com.au/recipes/11006/recipe,,,
http://www.taste.com.au/recipes/11007/recipe,,,
http://www.taste.com.au/recipes/11010/recipe,,,
http://www.taste.com.au/recipes/11012/recipe,,,
http://www.taste.com.au/recipes/11014/recipe,,,
http://www.taste.com.au/recipes/11015/recipe,,,
http://www.taste.com.au/recipes/11016/recipe,,,
http://www.taste.com.au/recipes/11017/recipe,,,
http://www.taste.com.au/recipes/11022/recipe,,,ignored
http://www.taste.com.au/recipes/11023/recipe,,,
http://www.taste.com.au/recipes/11025/recipe,,,
http://www.taste.com.au/recipes/11026/recipe,,,ignored
http://www.taste.com.au/recipes/11027/recipe,,,
http://www.taste.com.au/recipes/11028/recipe,,,
http://www.taste.com.au/recipes/11029/recipe,,,
http://www.taste.com.au/recipes/11030/recipe,,,
http://www.taste.com.au/recipes/11031/recipe,,,
http://www.taste.com.au/recipes/11033/recipe,,,
http://www.taste.com.au/recipes/11034/recipe,,,
http://www.taste.com.au/recipes/11035/recipe,,,
http://www.taste.com.au/recipes/13606/recipe,,http://www.taste.com.au/images/recipes/wfr/2005/04/13606_l.jpg,
http://www.taste.com.au/recipes/11036/recipe,,,
http://www.taste.com.au/recipes/11037/recipe,,,ignored
http://www.taste.com.au/recipes/11039/recipe,,,ignored
http://www.taste.com.au/recipes/11042/recipe,,,
http://www.taste.com.au/recipes/11045/recipe,,,
http://www.taste.com.au/recipes/11046/recipe,,,
http://www.taste.com.au/recipes/11047/recipe,,,
http://www.taste.com.au/recipes/11048/recipe,,,ignored
http://www.taste.com.au/recipes/11049/recipe,,,
http://www.taste.com.au/recipes/11052/recipe,,,ignored
http://www.taste.com.au/recipes/11055/recipe,,,
http://www.taste.com.au/recipes/11056/recipe,,,
http://www.taste.com.au/recipes/11057/recipe,,,ignored
http://www.taste.com.au/recipes/11058/recipe,,,
http://www.taste.com.au/recipes/11059/recipe,,,
http://www.taste.com.au/recipes/11061/recipe,,,
http://www.taste.com.au/recipes/11062/recipe,,,
http://www.taste.com.au/recipes/11065/recipe,,,ignored
http://www.taste.com.au/recipes/11066/recipe,,,
http://www.taste.com.au/recipes/11071/recipe,,,
http://www.taste.com.au/recipes/11072/recipe,,,
http://www.taste.com.au/recipes/11073/recipe,,,
http://www.taste.com.au/recipes/11074/recipe,,,
http://www.taste.com.au/recipes/11078/recipe,,,
http://www.taste.com.au/recipes/11080/recipe,,,ignored
http://www.taste.com.au/recipes/11082/recipe,,,ignored
http://www.taste.com.au/recipes/11083/recipe,,,ignored
http://www.taste.com.au/recipes/11086/recipe,,,
http://www.taste.com.au/recipes/11087/recipe,,,
http://www.taste.com.au/recipes/11088/recipe,,,
http://www.taste.com.au/recipes/11089/recipe,,,ignored
http://www.taste.com.au/recipes/11090/recipe,,,
http://www.taste.com.au/recipes/11092/recipe,,,ignored
http://www.taste.com.au/recipes/11095/recipe,,,
http://www.taste.com.au/recipes/11096/recipe,,,
http://www.taste.com.au/recipes/11098/recipe,,,
http://www.taste.com.au/recipes/11100/recipe,,,
http://www.taste.com.au/recipes/11103/recipe,,,
http://www.taste.com.au/recipes/11104/recipe,,,
http://www.taste.com.au/recipes/11109/recipe,,,
http://www.taste.com.au/recipes/11110/recipe,,,
http://www.taste.com.au/recipes/11112/recipe,,,
http://www.taste.com.au/recipes/11114/recipe,,,ignored
http://www.taste.com.au/recipes/11115/recipe,,,
http://www.taste.com.au/recipes/11116/recipe,,,
http://www.taste.com.au/recipes/11119/recipe,,,
http://www.taste.com.au/recipes/11120/recipe,,,
http://www.taste.com.au/recipes/11122/recipe,,,
http://www.taste.com.au/recipes/11123/recipe,,,ignored
http://www.taste.com.au/recipes/11124/recipe,,,ignored
http://www.taste.com.au/recipes/11126/recipe,,,
http://www.taste.com.au/recipes/11127/recipe,,,ignored
http://www.taste.com.au/recipes/11128/recipe,,,ignored
http://www.taste.com.au/recipes/11129/recipe,,,ignored
http://www.taste.com.au/recipes/11130/recipe,,,ignored
http://www.taste.com.au/recipes/11131/recipe,,,
http://www.taste.com.au/recipes/11132/recipe,,,
http://www.taste.com.au/recipes/11133/recipe,,,
http://www.taste.com.au/recipes/11134/recipe,,,
http://www.taste.com.au/recipes/11135/recipe,,,
http://www.taste.com.au/recipes/11137/recipe,,,
http://www.taste.com.au/recipes/11138/recipe,,,
http://www.taste.com.au/recipes/11139/recipe,,,
http://www.taste.com.au/recipes/11141/recipe,,,
http://www.taste.com.au/recipes/11143/recipe,,,
http://www.taste.com.au/recipes/11144/recipe,,,ignored
http://www.taste.com.au/recipes/11145/recipe,,,
http://www.taste.com.au/recipes/11146/recipe,,,
http://www.taste.com.au/recipes/11147/recipe,,,
http://www.taste.com.au/recipes/11151/recipe,,,
http://www.taste.com.au/recipes/11155/recipe,,,
http://www.taste.com.au/recipes/11156/recipe,,,
http://www.taste.com.au/recipes/11158/recipe,,,
http://www.taste.com.au/recipes/11160/recipe,,,
http://www.taste.com.au/recipes/11161/recipe,,,
http://www.taste.com.au/recipes/11162/recipe,,,
http://www.taste.com.au/recipes/11163/recipe,,,
http://www.taste.com.au/recipes/11167/recipe,,,
http://www.taste.com.au/recipes/11169/recipe,,,
http://www.taste.com.au/recipes/11170/recipe,,,
http://www.taste.com.au/recipes/11171/recipe,,,
http://www.taste.com.au/recipes/11174/recipe,,,
http://www.taste.com.au/recipes/11177/recipe,,VIDEO,
http://www.taste.com.au/recipes/11178/recipe,,,
http://www.taste.com.au/recipes/11182/recipe,,,
http://www.taste.com.au/recipes/11183/recipe,,,
http://www.taste.com.au/recipes/11184/recipe,,,
http://www.taste.com.au/recipes/11186/recipe,,,
http://www.taste.com.au/recipes/11189/recipe,,,
http://www.taste.com.au/recipes/11191/recipe,,,
http://www.taste.com.au/recipes/11195/recipe,,,
http://www.taste.com.au/recipes/11199/recipe,,,
http://www.taste.com.au/recipes/11200/recipe,,,
http://www.taste.com.au/recipes/11201/recipe,,,
http://www.taste.com.au/recipes/11202/recipe,,,
http://www.taste.com.au/recipes/11205/recipe,,,
http://www.taste.com.au/recipes/11210/recipe,,,
http://www.taste.com.au/recipes/11213/recipe,,,
http://www.taste.com.au/recipes/11215/recipe,,,
http://www.taste.com.au/recipes/11216/recipe,,,
http://www.taste.com.au/recipes/11225/recipe,,,
http://www.taste.com.au/recipes/11227/recipe,,,
http://www.taste.com.au/recipes/11228/recipe,,,
http://www.taste.com.au/recipes/11229/recipe,,,
http://www.taste.com.au/recipes/11230/recipe,,,
http://www.taste.com.au/recipes/11231/recipe,,,
http://www.taste.com.au/recipes/11232/recipe,,,
http://www.taste.com.au/recipes/11234/recipe,,,ignored
http://www.taste.com.au/recipes/11235/recipe,,,
http://www.taste.com.au/recipes/11236/recipe,,,ignored
http://www.taste.com.au/recipes/11238/recipe,,,ignored
http://www.taste.com.au/recipes/11241/recipe,,,
http://www.taste.com.au/recipes/11242/recipe,,,
http://www.taste.com.au/recipes/11243/recipe,,,
http://www.taste.com.au/recipes/11245/recipe,,,
http://www.taste.com.au/recipes/11246/recipe,,,
http://www.taste.com.au/recipes/11247/recipe,,,ignored
http://www.taste.com.au/recipes/11248/recipe,,,ignored
http://www.taste.com.au/recipes/11249/recipe,,,ignored
http://www.taste.com.au/recipes/11250/recipe,,,
http://www.taste.com.au/recipes/11253/recipe,,,
http://www.taste.com.au/recipes/11254/recipe,,,ignored
http://www.taste.com.au/recipes/11255/recipe,,,
http://www.taste.com.au/recipes/11258/recipe,,,
http://www.taste.com.au/recipes/11259/recipe,,,
http://www.taste.com.au/recipes/11260/recipe,,,
http://www.taste.com.au/recipes/11262/recipe,,,
http://www.taste.com.au/recipes/11263/recipe,,,
http://www.taste.com.au/recipes/11265/recipe,,,
http://www.taste.com.au/recipes/11270/recipe,,,
http://www.taste.com.au/recipes/11271/recipe,,,
http://www.taste.com.au/recipes/11272/recipe,,,
http://www.taste.com.au/recipes/11275/recipe,,,ignored
http://www.taste.com.au/recipes/11276/recipe,,,
http://www.taste.com.au/recipes/11278/recipe,,,
http://www.taste.com.au/recipes/11279/recipe,,,
http://www.taste.com.au/recipes/11280/recipe,,,
http://www.taste.com.au/recipes/11283/recipe,,,
http://www.taste.com.au/recipes/11287/recipe,,,
http://www.taste.com.au/recipes/11288/recipe,,,
http://www.taste.com.au/recipes/11289/recipe,,,
http://www.taste.com.au/recipes/11291/recipe,,,
http://www.taste.com.au/recipes/11294/recipe,,,
http://www.taste.com.au/recipes/11295/recipe,,,
http://www.taste.com.au/recipes/11300/recipe,,,
http://www.taste.com.au/recipes/11302/recipe,,,
http://www.taste.com.au/recipes/11305/recipe,,,
http://www.taste.com.au/recipes/11308/recipe,,,
http://www.taste.com.au/recipes/11310/recipe,,,
http://www.taste.com.au/recipes/11312/recipe,,,
http://www.taste.com.au/recipes/11316/recipe,,,
http://www.taste.com.au/recipes/11317/recipe,,,
http://www.taste.com.au/recipes/11319/recipe,,,
http://www.taste.com.au/recipes/11320/recipe,,,
http://www.taste.com.au/recipes/11323/recipe,,,
http://www.taste.com.au/recipes/11325/recipe,,,
http://www.taste.com.au/recipes/11326/recipe,,,
http://www.taste.com.au/recipes/11328/recipe,,,
http://www.taste.com.au/recipes/11329/recipe,,,ignored
http://www.taste.com.au/recipes/11331/recipe,,,
http://www.taste.com.au/recipes/11332/recipe,,,
http://www.taste.com.au/recipes/11334/recipe,,,
http://www.taste.com.au/recipes/11338/recipe,,,
http://www.taste.com.au/recipes/11346/recipe,,,
http://www.taste.com.au/recipes/11348/recipe,,,ignored
http://www.taste.com.au/recipes/11349/recipe,,,
http://www.taste.com.au/recipes/11353/recipe,,,
http://www.taste.com.au/recipes/11354/recipe,,,
http://www.taste.com.au/recipes/11355/recipe,,,
http://www.taste.com.au/recipes/11357/recipe,,,
http://www.taste.com.au/recipes/11361/recipe,,,ignored
http://www.taste.com.au/recipes/11363/recipe,,,
http://www.taste.com.au/recipes/11365/recipe,,,
http://www.taste.com.au/recipes/11367/recipe,,,ignored
http://www.taste.com.au/recipes/11368/recipe,,,
http://www.taste.com.au/recipes/11369/recipe,,,
http://www.taste.com.au/recipes/11370/recipe,,,
http://www.taste.com.au/recipes/11371/recipe,,,
http://www.taste.com.au/recipes/11375/recipe,,,
http://www.taste.com.au/recipes/11378/recipe,,,
http://www.taste.com.au/recipes/11385/recipe,,,
http://www.taste.com.au/recipes/11387/recipe,,,ignored
http://www.taste.com.au/recipes/11388/recipe,,,
http://www.taste.com.au/recipes/11391/recipe,,,
http://www.taste.com.au/recipes/11392/recipe,,,
http://www.taste.com.au/recipes/11394/recipe,,,
http://www.taste.com.au/recipes/11405/recipe,,,ignored
http://www.taste.com.au/recipes/11408/recipe,,,
http://www.taste.com.au/recipes/11412/recipe,,,
http://www.taste.com.au/recipes/11414/recipe,,,
http://www.taste.com.au/recipes/11415/recipe,,,
http://www.taste.com.au/recipes/11418/recipe,,,
http://www.taste.com.au/recipes/11420/recipe,,,
http://www.taste.com.au/recipes/11421/recipe,,,
http://www.taste.com.au/recipes/11423/recipe,,,
http://www.taste.com.au/recipes/11426/recipe,,,
http://www.taste.com.au/recipes/11428/recipe,,,
http://www.taste.com.au/recipes/11430/recipe,,,
http://www.taste.com.au/recipes/11434/recipe,,,
http://www.taste.com.au/recipes/11439/recipe,,,ignored
http://www.taste.com.au/recipes/11442/recipe,,,ignored
http://www.taste.com.au/recipes/11443/recipe,,,
http://www.taste.com.au/recipes/11444/recipe,,,
http://www.taste.com.au/recipes/11447/recipe,,,
http://www.taste.com.au/recipes/11449/recipe,,,
http://www.taste.com.au/recipes/11450/recipe,,,
http://www.taste.com.au/recipes/11452/recipe,,,
http://www.taste.com.au/recipes/11455/recipe,,,
http://www.taste.com.au/recipes/11457/recipe,,,
http://www.taste.com.au/recipes/11463/recipe,,,
http://www.taste.com.au/recipes/11464/recipe,,,
http://www.taste.com.au/recipes/11467/recipe,,,
http://www.taste.com.au/recipes/11470/recipe,,,
http://www.taste.com.au/recipes/11473/recipe,,,ignored
http://www.taste.com.au/recipes/11474/recipe,,,
http://www.taste.com.au/recipes/11475/recipe,,,
http://www.taste.com.au/recipes/11476/recipe,,,
http://www.taste.com.au/recipes/11477/recipe,,,
http://www.taste.com.au/recipes/11478/recipe,,,
http://www.taste.com.au/recipes/11479/recipe,,,
http://www.taste.com.au/recipes/11480/recipe,,,
http://www.taste.com.au/recipes/11486/recipe,,,
http://www.taste.com.au/recipes/11490/recipe,,,
http://www.taste.com.au/recipes/11491/recipe,,,
http://www.taste.com.au/recipes/11495/recipe,,,
http://www.taste.com.au/recipes/11496/recipe,,,
http://www.taste.com.au/recipes/11497/recipe,,,
http://www.taste.com.au/recipes/11499/recipe,,,
http://www.taste.com.au/recipes/11500/recipe,,,
http://www.taste.com.au/recipes/11502/recipe,,,ignored
http://www.taste.com.au/recipes/13625/recipe,,http://www.taste.com.au/images/recipes/wfr/2005/05/13625_l.jpg,
http://www.taste.com.au/recipes/11507/recipe,,,
http://www.taste.com.au/recipes/11508/recipe,,,
http://www.taste.com.au/recipes/11509/recipe,,,
http://www.taste.com.au/recipes/11510/recipe,,,
http://www.taste.com.au/recipes/11511/recipe,,,
http://www.taste.com.au/recipes/11513/recipe,,,
http://www.taste.com.au/recipes/11515/recipe,,,
http://www.taste.com.au/recipes/11517/recipe,,,
http://www.taste.com.au/recipes/11518/recipe,,,
http://www.taste.com.au/recipes/11520/recipe,,,
http://www.taste.com.au/recipes/11521/recipe,,,
http://www.taste.com.au/recipes/11522/recipe,,,
http://www.taste.com.au/recipes/11523/recipe,,,
http://www.taste.com.au/recipes/11524/recipe,,,
http://www.taste.com.au/recipes/11525/recipe,,,
http://www.taste.com.au/recipes/11526/recipe,,,
http://www.taste.com.au/recipes/11528/recipe,,,
http://www.taste.com.au/recipes/11529/recipe,,,
http://www.taste.com.au/recipes/11530/recipe,,,
http://www.taste.com.au/recipes/11532/recipe,,,
http://www.taste.com.au/recipes/11533/recipe,,,
http://www.taste.com.au/recipes/11534/recipe,,,
http://www.taste.com.au/recipes/11535/recipe,,,
http://www.taste.com.au/recipes/11538/recipe,,,
http://www.taste.com.au/recipes/11541/recipe,,,
http://www.taste.com.au/recipes/11542/recipe,,,
http://www.taste.com.au/recipes/11545/recipe,,,
http://www.taste.com.au/recipes/11547/recipe,,,ignored
http://www.taste.com.au/recipes/11548/recipe,,,
http://www.taste.com.au/recipes/11549/recipe,,,
http://www.taste.com.au/recipes/11550/recipe,,,
http://www.taste.com.au/recipes/11551/recipe,,,
http://www.taste.com.au/recipes/11552/recipe,,,
http://www.taste.com.au/recipes/11553/recipe,,,
http://www.taste.com.au/recipes/11556/recipe,,,
http://www.taste.com.au/recipes/11562/recipe,,,
http://www.taste.com.au/recipes/11563/recipe,,,
http://www.taste.com.au/recipes/11564/recipe,,,
http://www.taste.com.au/recipes/11566/recipe,,,
http://www.taste.com.au/recipes/11571/recipe,,,
http://www.taste.com.au/recipes/11572/recipe,,,
http://www.taste.com.au/recipes/11573/recipe,,,
http://www.taste.com.au/recipes/11575/recipe,,,
http://www.taste.com.au/recipes/11576/recipe,,,
http://www.taste.com.au/recipes/11577/recipe,,,
http://www.taste.com.au/recipes/11580/recipe,,,
http://www.taste.com.au/recipes/11581/recipe,,,
http://www.taste.com.au/recipes/11586/recipe,,,
http://www.taste.com.au/recipes/11589/recipe,,,ignored
http://www.taste.com.au/recipes/11590/recipe,,,
http://www.taste.com.au/recipes/11591/recipe,,,
http://www.taste.com.au/recipes/11592/recipe,,,
http://www.taste.com.au/recipes/11597/recipe,,,
http://www.taste.com.au/recipes/11598/recipe,,,
http://www.taste.com.au/recipes/11600/recipe,,,
http://www.taste.com.au/recipes/11602/recipe,,,
http://www.taste.com.au/recipes/11603/recipe,,,
http://www.taste.com.au/recipes/11606/recipe,,,
http://www.taste.com.au/recipes/11607/recipe,,,
http://www.taste.com.au/recipes/11610/recipe,,,
http://www.taste.com.au/recipes/11612/recipe,,,
http://www.taste.com.au/recipes/11613/recipe,,,
http://www.taste.com.au/recipes/11614/recipe,,,
http://www.taste.com.au/recipes/11615/recipe,,,ignored
http://www.taste.com.au/recipes/11616/recipe,,,
http://www.taste.com.au/recipes/11617/recipe,,,
http://www.taste.com.au/recipes/11620/recipe,,,
http://www.taste.com.au/recipes/11621/recipe,,,
http://www.taste.com.au/recipes/11623/recipe,,,
http://www.taste.com.au/recipes/11626/recipe,,,
http://www.taste.com.au/recipes/11627/recipe,,,ignored
http://www.taste.com.au/recipes/11628/recipe,,,
http://www.taste.com.au/recipes/11631/recipe,,,
http://www.taste.com.au/recipes/11633/recipe,,,ignored
http://www.taste.com.au/recipes/11634/recipe,,,
http://www.taste.com.au/recipes/11636/recipe,,,
http://www.taste.com.au/recipes/11638/recipe,,,
http://www.taste.com.au/recipes/11641/recipe,,,
http://www.taste.com.au/recipes/11643/recipe,,,
http://www.taste.com.au/recipes/11650/recipe,,,
http://www.taste.com.au/recipes/11651/recipe,,,
http://www.taste.com.au/recipes/11652/recipe,,,
http://www.taste.com.au/recipes/11653/recipe,,,
http://www.taste.com.au/recipes/11654/recipe,,,
http://www.taste.com.au/recipes/11655/recipe,,,
http://www.taste.com.au/recipes/11656/recipe,,,
http://www.taste.com.au/recipes/11658/recipe,,,
http://www.taste.com.au/recipes/11660/recipe,,,
http://www.taste.com.au/recipes/11661/recipe,,,
http://www.taste.com.au/recipes/11662/recipe,,,
http://www.taste.com.au/recipes/11669/recipe,,,
http://www.taste.com.au/recipes/11670/recipe,,,
http://www.taste.com.au/recipes/11672/recipe,,,
http://www.taste.com.au/recipes/11673/recipe,,,
http://www.taste.com.au/recipes/11674/recipe,,,
http://www.taste.com.au/recipes/11676/recipe,,,
http://www.taste.com.au/recipes/11678/recipe,,,
http://www.taste.com.au/recipes/11680/recipe,,,
http://www.taste.com.au/recipes/11681/recipe,,,
http://www.taste.com.au/recipes/11684/recipe,,,
http://www.taste.com.au/recipes/11685/recipe,,,
http://www.taste.com.au/recipes/11686/recipe,,,
http://www.taste.com.au/recipes/11687/recipe,,,
http://www.taste.com.au/recipes/11688/recipe,,,
http://www.taste.com.au/recipes/11690/recipe,,,
http://www.taste.com.au/recipes/11691/recipe,,,ignored
http://www.taste.com.au/recipes/11697/recipe,,,
http://www.taste.com.au/recipes/11698/recipe,,,
http://www.taste.com.au/recipes/11699/recipe,,,
http://www.taste.com.au/recipes/11702/recipe,,,
http://www.taste.com.au/recipes/11703/recipe,,,
http://www.taste.com.au/recipes/11706/recipe,,,
http://www.taste.com.au/recipes/11707/recipe,,,
http://www.taste.com.au/recipes/11708/recipe,,,
http://www.taste.com.au/recipes/11709/recipe,,,
http://www.taste.com.au/recipes/11711/recipe,,,ignored
http://www.taste.com.au/recipes/11715/recipe,,,
http://www.taste.com.au/recipes/11716/recipe,,,
http://www.taste.com.au/recipes/11717/recipe,,,
http://www.taste.com.au/recipes/11718/recipe,,,
http://www.taste.com.au/recipes/11721/recipe,,,
http://www.taste.com.au/recipes/11722/recipe,,,
http://www.taste.com.au/recipes/11723/recipe,,,
http://www.taste.com.au/recipes/11726/recipe,,,
http://www.taste.com.au/recipes/11727/recipe,,,
http://www.taste.com.au/recipes/15202/recipe,,,
http://www.taste.com.au/recipes/11730/recipe,,,
http://www.taste.com.au/recipes/11733/recipe,,,
http://www.taste.com.au/recipes/11737/recipe,,,
http://www.taste.com.au/recipes/11740/recipe,,,
http://www.taste.com.au/recipes/11741/recipe,,,
http://www.taste.com.au/recipes/11742/recipe,,,
http://www.taste.com.au/recipes/15203/recipe,,,
http://www.taste.com.au/recipes/11745/recipe,,,
http://www.taste.com.au/recipes/11748/recipe,,,
http://www.taste.com.au/recipes/11749/recipe,,,
http://www.taste.com.au/recipes/15205/recipe,,,
http://www.taste.com.au/recipes/11751/recipe,,,
http://www.taste.com.au/recipes/11753/recipe,,,
http://www.taste.com.au/recipes/11756/recipe,,,
http://www.taste.com.au/recipes/11758/recipe,,,
http://www.taste.com.au/recipes/11759/recipe,,,
http://www.taste.com.au/recipes/11760/recipe,,,
http://www.taste.com.au/recipes/11761/recipe,,,
http://www.taste.com.au/recipes/11762/recipe,,,
http://www.taste.com.au/recipes/11763/recipe,,,
http://www.taste.com.au/recipes/11764/recipe,,,
http://www.taste.com.au/recipes/11765/recipe,,,
http://www.taste.com.au/recipes/11767/recipe,,,
http://www.taste.com.au/recipes/11770/recipe,,,
http://www.taste.com.au/recipes/11771/recipe,,,
http://www.taste.com.au/recipes/11775/recipe,,,
http://www.taste.com.au/recipes/11776/recipe,,,
http://www.taste.com.au/recipes/11778/recipe,,,
http://www.taste.com.au/recipes/11782/recipe,,,
http://www.taste.com.au/recipes/11786/recipe,,,
http://www.taste.com.au/recipes/11787/recipe,,,
http://www.taste.com.au/recipes/11790/recipe,,,
http://www.taste.com.au/recipes/11792/recipe,,,
http://www.taste.com.au/recipes/11795/recipe,,,
http://www.taste.com.au/recipes/11796/recipe,,,
http://www.taste.com.au/recipes/11799/recipe,,,
http://www.taste.com.au/recipes/11800/recipe,,,
http://www.taste.com.au/recipes/11801/recipe,,,
http://www.taste.com.au/recipes/11802/recipe,,,
http://www.taste.com.au/recipes/11804/recipe,,,
http://www.taste.com.au/recipes/11805/recipe,,,
http://www.taste.com.au/recipes/11808/recipe,,,
http://www.taste.com.au/recipes/11809/recipe,,,
http://www.taste.com.au/recipes/11810/recipe,,,
http://www.taste.com.au/recipes/11811/recipe,,,
http://www.taste.com.au/recipes/11812/recipe,,,
http://www.taste.com.au/recipes/11816/recipe,,,
